 &plot nbnd=  36, nks=    71 /
   -5.933   -5.933    5.636    5.636    6.364    6.364    6.547    6.547    8.271    8.271
   10.158   10.158   10.754   10.754   10.841   10.841   14.835   14.835   15.825   15.825
   16.947   16.947   18.543   18.543   18.565   18.565
            0.171429  0.000000  0.000000
   -8.326   -8.326   -8.320   -8.320   -7.898   -7.898   -7.846   -7.846   -7.843   -7.843
   -5.898   -5.898    5.390    5.390    6.268    6.268    6.445    6.445    8.505    8.505
   10.064   10.064   10.897   10.897   10.978   10.978   15.004   15.004   15.555   15.555
   16.985   16.985   18.621   18.621   18.642   18.642
            0.200000  0.000000  0.000000
   -8.327   -8.327   -8.320   -8.320   -7.899   -7.899   -7.846   -7.846   -7.843   -7.843
   -5.856   -5.856    5.142    5.142    6.164    6.164    6.334    6.334    8.729    8.729
    9.965    9.965   11.058   11.058   11.132   11.132   15.107   15.107   15.382   15.382
   17.029   17.029   18.713   18.713   18.733   18.733
            0.228571  0.000000  0.000000
   -8.328   -8.328   -8.319   -8.319   -7.900   -7.900   -7.846   -7.846   -7.843   -7.843
   -5.809   -5.809    4.895    4.895    6.053    6.053    6.216    6.216    8.937    8.937
    9.867    9.867   11.235   11.235   11.301   11.301   14.939   14.939   15.513   15.513
   17.080   17.080   18.820   18.820   18.838   18.838
            0.257143  0.000000  0.000000
   -8.329   -8.329   -8.318   -8.318   -7.901   -7.901   -7.846   -7.846   -7.843   -7.843
   -5.756   -5.756    4.647    4.647    5.939    5.939    6.094    6.094    9.114    9.114
    9.784    9.784   11.425   11.425   11.482   11.482   14.710   14.710   15.742   15.742
   17.138   17.138   18.940   18.940   18.958   18.958
            0.285714  0.000000  0.000000
   -8.331   -8.331   -8.317   -8.317   -7.902   -7.902   -7.846   -7.846   -7.843   -7.843
   -5.697   -5.697    4.401    4.401    5.821    5.821    5.970    5.970    9.231    9.231
    9.743    9.743   11.625   11.625   11.674   11.674   14.494   14.494   15.997   15.997
   17.203   17.203   19.075   19.075   19.091   19.091
            0.314286  0.000000  0.000000
   -8.332   -8.332   -8.317   -8.317   -7.903   -7.903   -7.846   -7.846   -7.843   -7.843
   -5.632   -5.632    4.157    4.157    5.702    5.702    5.844    5.844    9.254    9.254
    9.777    9.777   11.834   11.834   11.875   11.875   14.307   14.307   16.266   16.266
   17.275   17.275   19.224   19.224   19.239   19.239
            0.342857  0.000000  0.000000
   -8.334   -8.334   -8.316   -8.316   -7.904   -7.904   -7.846   -7.846   -7.843   -7.843
   -5.562   -5.562    3.914    3.914    5.582    5.582    5.718    5.718    9.200    9.200
    9.861    9.861   12.051   12.051   12.084   12.084   14.155   14.155   16.548   16.548
   17.353   17.353   19.388   19.388   19.401   19.401
            0.371429  0.000000  0.000000
   -8.336   -8.336   -8.315   -8.315   -7.905   -7.905   -7.845   -7.845   -7.843   -7.843
   -5.487   -5.487    3.673    3.673    5.464    5.464    5.594    5.594    9.114    9.114
    9.950    9.950   12.273   12.273   12.300   12.300   14.046   14.046   16.839   16.839
   17.438   17.438   19.565   19.565   19.577   19.577
            0.400000  0.000000  0.000000
   -8.337   -8.337   -8.314   -8.314   -7.906   -7.906   -7.845   -7.845   -7.843   -7.843
   -5.406   -5.406    3.434    3.434    5.347    5.347    5.472    5.472    9.018    9.018
   10.016   10.016   12.501   12.501   12.522   12.522   13.985   13.985   17.138   17.138
   17.530   17.530   19.757   19.757   19.768   19.768
            0.428571  0.000000  0.000000
   -8.339   -8.339   -8.313   -8.313   -7.907   -7.907   -7.844   -7.844   -7.843   -7.843
   -5.320   -5.320    3.197    3.197    5.232    5.232    5.352    5.352    8.919    8.919
   10.050   10.050   12.732   12.732   12.750   12.750   13.976   13.976   17.443   17.443
   17.628   17.628   19.963   19.963   19.973   19.973
            0.457143  0.000000  0.000000
   -8.341   -8.341   -8.312   -8.312   -7.908   -7.908   -7.844   -7.844   -7.842   -7.842
   -5.230   -5.230    2.962    2.962    5.120    5.120    5.236    5.236    8.822    8.822
   10.047   10.047   12.965   12.965   12.983   12.983   14.017   14.017   17.733   17.733
   17.753   17.753   20.184   20.184   20.193   20.193
            0.485714  0.000000  0.000000
   -8.343   -8.343   -8.311   -8.311   -7.909   -7.909   -7.844   -7.844   -7.841   -7.841
   -5.136   -5.136    2.731    2.731    5.012    5.012    5.124    5.124    8.729    8.729
   10.011   10.011   13.200   13.200   13.221   13.221   14.106   14.106   17.844   17.844
   18.064   18.064   20.417   20.417   20.426   20.426
            0.514286  0.000000  0.000000
   -8.345   -8.345   -8.310   -8.310   -7.910   -7.910   -7.844   -7.844   -7.841   -7.841
   -5.037   -5.037    2.502    2.502    4.908    4.908    5.016    5.016    8.640    8.640
    9.946    9.946   13.437   13.437   13.463   13.463   14.237   14.237   17.962   17.962
   18.375   18.375   20.665   20.665   20.674   20.674
            0.542857  0.000000  0.000000
   -8.347   -8.347   -8.309   -8.309   -7.911   -7.911   -7.844   -7.844   -7.839   -7.839
   -4.934   -4.934    2.277    2.277    4.808    4.808    4.913    4.913    8.557    8.557
    9.858    9.858   13.676   13.676   13.708   13.708   14.403   14.403   18.086   18.086
   18.683   18.683   20.926   20.926   20.935   20.935
            0.571429  0.000000  0.000000
   -8.348   -8.348   -8.308   -8.308   -7.912   -7.912   -7.844   -7.844   -7.838   -7.838
   -4.828   -4.828    2.055    2.055    4.713    4.713    4.815    4.815    8.480    8.480
    9.753    9.753   13.916   13.916   13.954   13.954   14.597   14.597   18.216   18.216
   18.984   18.984   21.201   21.201   21.210   21.210
            0.600000  0.000000  0.000000
   -8.350   -8.350   -8.307   -8.307   -7.913   -7.913   -7.844   -7.844   -7.837   -7.837
   -4.719   -4.719    1.838    1.838    4.623    4.623    4.722    4.722    8.410    8.410
    9.638    9.638   14.158   14.158   14.202   14.202   14.813   14.813   18.353   18.353
   19.275   19.275   21.488   21.488   21.497   21.497
            0.628571  0.000000  0.000000
   -8.352   -8.352   -8.307   -8.307   -7.914   -7.914   -7.844   -7.844   -7.836   -7.836
   -4.608   -4.608    1.626    1.626    4.538    4.538    4.635    4.635    8.347    8.347
    9.516    9.516   14.401   14.401   14.451   14.451   15.045   15.045   18.495   18.495
   19.550   19.550   21.787   21.787   21.796   21.796
            0.657143  0.000000  0.000000
   -8.354   -8.354   -8.306   -8.306   -7.914   -7.914   -7.843   -7.843   -7.835   -7.835
   -4.495   -4.495    1.419    1.419    4.459    4.459    4.554    4.554    8.291    8.291
    9.391    9.391   14.644   14.644   14.699   14.699   15.289   15.289   18.642   18.642
   19.802   19.802   22.093   22.093   22.100   22.100
            0.685714  0.000000  0.000000
   -8.355   -8.355   -8.305   -8.305   -7.915   -7.915   -7.843   -7.843   -7.834   -7.834
   -4.382   -4.382    1.218    1.218    4.385    4.385    4.478    4.478    8.242    8.242
    9.266    9.266   14.888   14.888   14.948   14.948   15.542   15.542   18.794   18.794
   20.025   20.025   22.372   22.372   22.377   22.377
            0.714286  0.000000  0.000000
   -8.357   -8.357   -8.304   -8.304   -7.916   -7.916   -7.843   -7.843   -7.833   -7.833
   -4.268   -4.268    1.025    1.025    4.317    4.317    4.409    4.409    8.201    8.201
    9.144    9.144   15.130   15.130   15.194   15.194   15.799   15.799   18.951   18.951
   20.210   20.210   22.298   22.298   22.359   22.359
            0.742857  0.000000  0.000000
   -8.358   -8.358   -8.304   -8.304   -7.916   -7.916   -7.843   -7.843   -7.831   -7.831
   -4.156   -4.156    0.841    0.841    4.256    4.256    4.346    4.346    8.167    8.167
    9.026    9.026   15.371   15.371   15.438   15.438   16.058   16.058   19.112   19.112
   20.349   20.349   21.998   21.998   22.074   22.074
            0.771429  0.000000  0.000000
   -8.359   -8.359   -8.303   -8.303   -7.917   -7.917   -7.843   -7.843   -7.830   -7.830
   -4.046   -4.046    0.667    0.667    4.200    4.200    4.289    4.289    8.141    8.141
    8.913    8.913   15.607   15.607   15.677   15.677   16.316   16.316   19.275   19.275
   20.435   20.435   21.692   21.692   21.767   21.767
            0.800000  0.000000  0.000000
   -8.360   -8.360   -8.303   -8.303   -7.917   -7.917   -7.843   -7.843   -7.830   -7.830
   -3.940   -3.940    0.504    0.504    4.151    4.151    4.239    4.239    8.124    8.124
    8.807    8.807   15.838   15.838   15.910   15.910   16.570   16.570   19.440   19.440
   20.468   20.468   21.398   21.398   21.469   21.469
            0.828571  0.000000  0.000000
   -8.361   -8.361   -8.302   -8.302   -7.917   -7.917   -7.843   -7.843   -7.829   -7.829
   -3.841   -3.841    0.355    0.355    4.108    4.108    4.195    4.195    8.113    8.113
    8.709    8.709   16.061   16.061   16.133   16.133   16.815   16.815   19.603   19.603
   20.452   20.452   21.122   21.122   21.187   21.187
            0.857143  0.000000  0.000000
   -8.362   -8.362   -8.302   -8.302   -7.918   -7.918   -7.843   -7.843   -7.828   -7.828
   -3.751   -3.751    0.223    0.223    4.072    4.072    4.158    4.158    8.111    8.111
    8.618    8.618   16.270   16.270   16.342   16.342   17.048   17.048   19.763   19.763
   20.397   20.397   20.868   20.868   20.924   20.924
            0.885714  0.000000  0.000000
   -8.363   -8.363   -8.301   -8.301   -7.918   -7.918   -7.843   -7.843   -7.827   -7.827
   -3.671   -3.671    0.108    0.108    4.042    4.042    4.127    4.127    8.116    8.116
    8.537    8.537   16.461   16.461   16.531   16.531   17.262   17.262   19.914   19.914
   20.315   20.315   20.643   20.643   20.689   20.689
            0.914286  0.000000  0.000000
   -8.363   -8.363   -8.301   -8.301   -7.918   -7.918   -7.843   -7.843   -7.827   -7.827
   -3.605   -3.605    0.016    0.016    4.019    4.019    4.103    4.103    8.127    8.127
    8.466    8.466   16.626   16.626   16.693   16.693   17.448   17.448   20.049   20.049
   20.224   20.224   20.453   20.453   20.488   20.488
            0.942857  0.000000  0.000000
   -8.364   -8.364   -8.301   -8.301   -7.918   -7.918   -7.843   -7.843   -7.827   -7.827
   -3.556   -3.556   -0.053   -0.053    4.002    4.002    4.086    4.086    8.142    8.142
    8.407    8.407   16.756   16.756   16.819   16.819   17.595   17.595   20.142   20.142
   20.159   20.159   20.306   20.306   20.331   20.331
            0.971429  0.000000  0.000000
   -8.364   -8.364   -8.301   -8.301   -7.918   -7.918   -7.843   -7.843   -7.826   -7.826
   -3.525   -3.525   -0.095   -0.095    3.992    3.992    4.076    4.076    8.158    8.158
    8.366    8.366   16.841   16.841   16.899   16.899   17.691   17.691   20.087   20.087
   20.211   20.211   20.230   20.230   20.233   20.233
            1.000000  0.000000  0.000000
   -8.364   -8.364   -8.301   -8.301   -7.918   -7.918   -7.843   -7.843   -7.826   -7.826
   -3.515   -3.515   -0.109   -0.109    3.989    3.989    4.073    4.073    8.165    8.165
    8.350    8.350   16.870   16.870   16.927   16.927   17.725   17.725   20.067   20.067
   20.178   20.178   20.196   20.196   20.258   20.258
